geoid,year,measure,value,moe
51059452101,2018.0,employment_access_index,73119.75,
51059452102,2018.0,employment_access_index,61689.0,
51059452200,2018.0,employment_access_index,55446.0,
51059452301,2018.0,employment_access_index,54366.0,
51059452302,2018.0,employment_access_index,50595.0,
51059452400,2018.0,employment_access_index,74760.0,
51059452501,2018.0,employment_access_index,87180.75,
51059452502,2018.0,employment_access_index,69344.25,
51059452600,2018.0,employment_access_index,78544.25,
51059452700,2018.0,employment_access_index,73627.75,
51059452801,2018.0,employment_access_index,82254.25,
51059452802,2018.0,employment_access_index,84502.0,
51059460100,2018.0,employment_access_index,43659.25,
51059460200,2018.0,employment_access_index,42544.0,
51059460300,2018.0,employment_access_index,51029.5,
51059460400,2018.0,employment_access_index,94125.25,
51059460501,2018.0,employment_access_index,124936.5,
51059460502,2018.0,employment_access_index,100036.0,
51059460600,2018.0,employment_access_index,77793.0,
51059460701,2018.0,employment_access_index,64582.5,
51059460702,2018.0,employment_access_index,58911.0,
51059460800,2018.0,employment_access_index,76569.5,
51059460900,2018.0,employment_access_index,71506.5,
51059461000,2018.0,employment_access_index,52074.75,
51059461100,2018.0,employment_access_index,44567.5,
51059461201,2018.0,employment_access_index,43193.0,
51059461202,2018.0,employment_access_index,67254.25,
51059461500,2018.0,employment_access_index,52020.25,
51059461601,2018.0,employment_access_index,56852.25,
51059461602,2018.0,employment_access_index,79570.25,
51059461700,2018.0,employment_access_index,59903.5,
51059461801,2018.0,employment_access_index,52148.25,
51059461802,2018.0,employment_access_index,51390.25,
51059461901,2018.0,employment_access_index,53803.25,
51059461902,2018.0,employment_access_index,56084.5,
51059470100,2018.0,employment_access_index,50769.5,
51059470300,2018.0,employment_access_index,63400.75,
51059470400,2018.0,employment_access_index,58461.75,
51059470500,2018.0,employment_access_index,58581.0,
51059470600,2018.0,employment_access_index,73472.0,
51059470700,2018.0,employment_access_index,63254.0,
51059470800,2018.0,employment_access_index,76819.0,
51059470900,2018.0,employment_access_index,64720.25,
51059471000,2018.0,employment_access_index,69926.5,
51059471100,2018.0,employment_access_index,93194.0,
51059471201,2018.0,employment_access_index,130218.25,
51059471202,2018.0,employment_access_index,113213.75,
51059471301,2018.0,employment_access_index,96699.0,
51059471303,2018.0,employment_access_index,80487.75,
51059471304,2018.0,employment_access_index,74669.0,
51059471401,2018.0,employment_access_index,68917.5,
51059471402,2018.0,employment_access_index,74448.75,
51059480100,2018.0,employment_access_index,25950.0,
51059480201,2018.0,employment_access_index,77794.5,
51059480202,2018.0,employment_access_index,129897.5,
51059480203,2018.0,employment_access_index,124079.75,
51059480300,2018.0,employment_access_index,42028.5,
51059480401,2018.0,employment_access_index,31353.25,
51059480402,2018.0,employment_access_index,24397.25,
51059480501,2018.0,employment_access_index,32662.25,
51059480502,2018.0,employment_access_index,38909.5,
51059480503,2018.0,employment_access_index,50439.25,
51059480504,2018.0,employment_access_index,41250.0,
51059480505,2018.0,employment_access_index,68256.25,
51059480801,2018.0,employment_access_index,54402.0,
51059480802,2018.0,employment_access_index,71978.5,
51059480901,2018.0,employment_access_index,63501.0,
51059480902,2018.0,employment_access_index,79633.5,
51059480903,2018.0,employment_access_index,75547.75,
51059481000,2018.0,employment_access_index,67718.5,
51059481101,2018.0,employment_access_index,73599.75,
51059481102,2018.0,employment_access_index,70486.0,
51059481103,2018.0,employment_access_index,67556.5,
51059481104,2018.0,employment_access_index,64121.5,
51059481105,2018.0,employment_access_index,54975.5,
51059481106,2018.0,employment_access_index,44803.0,
51059481201,2018.0,employment_access_index,76670.75,
51059481202,2018.0,employment_access_index,70450.5,
51059481400,2018.0,employment_access_index,51948.25,
51059481500,2018.0,employment_access_index,37484.75,
51059481600,2018.0,employment_access_index,36489.5,
51059481701,2018.0,employment_access_index,40607.25,
51059481702,2018.0,employment_access_index,63838.25,
51059481900,2018.0,employment_access_index,51470.75,
51059482001,2018.0,employment_access_index,40134.0,
51059482002,2018.0,employment_access_index,45470.25,
51059482100,2018.0,employment_access_index,59837.25,
51059482201,2018.0,employment_access_index,77446.5,
51059482202,2018.0,employment_access_index,81477.25,
51059482203,2018.0,employment_access_index,89309.0,
51059482301,2018.0,employment_access_index,71915.75,
51059482302,2018.0,employment_access_index,63675.25,
51059482303,2018.0,employment_access_index,53321.0,
51059482400,2018.0,employment_access_index,48074.5,
51059482501,2018.0,employment_access_index,58424.0,
51059482502,2018.0,employment_access_index,44643.25,
51059482503,2018.0,employment_access_index,45856.75,
51059482504,2018.0,employment_access_index,37898.75,
51059482601,2018.0,employment_access_index,40879.75,
51059482602,2018.0,employment_access_index,44247.25,
51059490101,2018.0,employment_access_index,45127.5,
51059490103,2018.0,employment_access_index,46377.25,
51059490501,2018.0,employment_access_index,32077.0,
51059490502,2018.0,employment_access_index,41084.5,
51059491000,2018.0,employment_access_index,17065.75,
51059491101,2018.0,employment_access_index,24501.5,
51059491102,2018.0,employment_access_index,29001.25,
51059491103,2018.0,employment_access_index,28578.5,
51059491201,2018.0,employment_access_index,33130.5,
51059491202,2018.0,employment_access_index,33763.25,
51059491301,2018.0,employment_access_index,23358.25,
51059491302,2018.0,employment_access_index,28599.75,
51059491303,2018.0,employment_access_index,30877.25,
51059491401,2018.0,employment_access_index,30960.5,
51059491402,2018.0,employment_access_index,27106.75,
51059491403,2018.0,employment_access_index,26038.25,
51059491404,2018.0,employment_access_index,22354.25,
51059491405,2018.0,employment_access_index,21867.75,
51059491501,2018.0,employment_access_index,36047.25,
51059491502,2018.0,employment_access_index,41346.0,
51059491601,2018.0,employment_access_index,48483.5,
51059491602,2018.0,employment_access_index,43471.75,
51059491701,2018.0,employment_access_index,64170.25,
51059491702,2018.0,employment_access_index,63784.75,
51059491703,2018.0,employment_access_index,67336.0,
51059491704,2018.0,employment_access_index,65186.25,
51059491705,2018.0,employment_access_index,47056.0,
51059491801,2018.0,employment_access_index,44537.5,
51059491802,2018.0,employment_access_index,48058.25,
51059491803,2018.0,employment_access_index,44669.25,
51059492000,2018.0,employment_access_index,26647.5,
51059492100,2018.0,employment_access_index,18846.0,
51059492201,2018.0,employment_access_index,16244.75,
51059492202,2018.0,employment_access_index,20101.5,
51059492203,2018.0,employment_access_index,18685.5,
51059492300,2018.0,employment_access_index,23053.5,
51059492400,2018.0,employment_access_index,23615.75,
51059492500,2018.0,employment_access_index,19748.5,
51059980100,2018.0,employment_access_index,,
51059980200,2018.0,employment_access_index,,
51059980300,2018.0,employment_access_index,,
51061930100,2018.0,employment_access_index,5243.5,
51061930203,2018.0,employment_access_index,3565.5,
51061930204,2018.0,employment_access_index,3971.25,
51061930205,2018.0,employment_access_index,4085.5,
51061930206,2018.0,employment_access_index,4646.75,
51061930207,2018.0,employment_access_index,5860.5,
51061930302,2018.0,employment_access_index,10290.75,
51061930303,2018.0,employment_access_index,6513.75,
51061930304,2018.0,employment_access_index,6228.0,
51061930401,2018.0,employment_access_index,7750.0,
51061930402,2018.0,employment_access_index,6477.75,
51061930403,2018.0,employment_access_index,8578.25,
51061930703,2018.0,employment_access_index,3762.25,
51061930704,2018.0,employment_access_index,4845.0,
51061930705,2018.0,employment_access_index,5158.25,
51061930706,2018.0,employment_access_index,4140.25,
51061930707,2018.0,employment_access_index,3961.0,
51063920101,2018.0,employment_access_index,2386.5,
51063920102,2018.0,employment_access_index,2307.0,
51063920200,2018.0,employment_access_index,1745.0,
51065020101,2018.0,employment_access_index,3928.75,
51065020102,2018.0,employment_access_index,3159.5,
51065020200,2018.0,employment_access_index,2284.0,
51065020300,2018.0,employment_access_index,2271.0,
51067020101,2018.0,employment_access_index,2088.75,
51067020102,2018.0,employment_access_index,1938.25,
51067020200,2018.0,employment_access_index,2763.75,
51067020300,2018.0,employment_access_index,3055.75,
51067020400,2018.0,employment_access_index,3392.5,
51067020500,2018.0,employment_access_index,2696.75,
51067020600,2018.0,employment_access_index,1951.75,
51067020700,2018.0,employment_access_index,2105.5,
51067020800,2018.0,employment_access_index,5161.0,
51067020900,2018.0,employment_access_index,1996.75,
51069050100,2018.0,employment_access_index,5139.25,
51069050200,2018.0,employment_access_index,5042.75,
51069050300,2018.0,employment_access_index,2939.5,
51069050400,2018.0,employment_access_index,2812.5,
51069050500,2018.0,employment_access_index,6447.75,
51069050600,2018.0,employment_access_index,4291.25,
51069050700,2018.0,employment_access_index,3739.0,
51069050801,2018.0,employment_access_index,4351.25,
51069050802,2018.0,employment_access_index,5556.75,
51069050803,2018.0,employment_access_index,6175.75,
51069050900,2018.0,employment_access_index,11582.25,
51069051000,2018.0,employment_access_index,11755.0,
51069051101,2018.0,employment_access_index,6508.5,
51069051102,2018.0,employment_access_index,16133.25,
51071930100,2018.0,employment_access_index,1911.75,
51071930200,2018.0,employment_access_index,1789.5,
51071930300,2018.0,employment_access_index,2248.75,
51071930400,2018.0,employment_access_index,2076.5,
51073100100,2018.0,employment_access_index,2598.0,
51073100201,2018.0,employment_access_index,2568.0,
51073100202,2018.0,employment_access_index,3930.25,
51073100203,2018.0,employment_access_index,3742.0,
51073100301,2018.0,employment_access_index,3990.25,
51073100302,2018.0,employment_access_index,3344.0,
51073100400,2018.0,employment_access_index,3075.25,
51073100500,2018.0,employment_access_index,3276.25,
51075400100,2018.0,employment_access_index,11572.5,
51075400200,2018.0,employment_access_index,4371.75,
51075400300,2018.0,employment_access_index,4165.75,
51075400400,2018.0,employment_access_index,3225.5,
51075400500,2018.0,employment_access_index,2230.75,
51077060101,2018.0,employment_access_index,1774.25,
51077060102,2018.0,employment_access_index,1833.5,
51077060201,2018.0,employment_access_index,2060.75,
51077060202,2018.0,employment_access_index,1564.5,
51077060300,2018.0,employment_access_index,1419.75,
51079030101,2018.0,employment_access_index,2888.0,
51079030102,2018.0,employment_access_index,2601.5,
51079030200,2018.0,employment_access_index,3339.25,
51081880101,2018.0,employment_access_index,2358.25,
51081880102,2018.0,employment_access_index,,
51081880200,2018.0,employment_access_index,1860.25,
51083930100,2018.0,employment_access_index,1553.75,
51083930201,2018.0,employment_access_index,1573.5,
51083930202,2018.0,employment_access_index,1673.0,
51083930301,2018.0,employment_access_index,2141.75,
51083930302,2018.0,employment_access_index,2781.5,
51083930400,2018.0,employment_access_index,1823.0,
51083930500,2018.0,employment_access_index,1968.5,
51083930600,2018.0,employment_access_index,3669.75,
51083930800,2018.0,employment_access_index,4511.0,
51085320100,2018.0,employment_access_index,3559.75,
51085320200,2018.0,employment_access_index,3897.25,
51085320300,2018.0,employment_access_index,5951.5,
51085320400,2018.0,employment_access_index,12901.75,
51085320500,2018.0,employment_access_index,6788.25,
51085320601,2018.0,employment_access_index,11988.5,
51085320602,2018.0,employment_access_index,13822.75,
51085320701,2018.0,employment_access_index,7418.25,
51085320702,2018.0,employment_access_index,6596.75,
51085320801,2018.0,employment_access_index,14503.5,
51085320803,2018.0,employment_access_index,11505.25,
51085320804,2018.0,employment_access_index,13237.0,
51085320805,2018.0,employment_access_index,14961.25,
51085320900,2018.0,employment_access_index,13290.75,
51085321001,2018.0,employment_access_index,17501.5,
51085321002,2018.0,employment_access_index,10743.0,
51085321100,2018.0,employment_access_index,19522.75,
51085321201,2018.0,employment_access_index,13164.0,
51085321202,2018.0,employment_access_index,16533.0,
51085321300,2018.0,employment_access_index,10840.5,
51085321401,2018.0,employment_access_index,4508.5,
51085321402,2018.0,employment_access_index,5478.75,
51085321403,2018.0,employment_access_index,3799.0,
51087200104,2018.0,employment_access_index,39140.25,
51087200105,2018.0,employment_access_index,29859.25,
51087200106,2018.0,employment_access_index,24291.75,
51087200107,2018.0,employment_access_index,18734.25,
51087200108,2018.0,employment_access_index,17180.5,
51087200109,2018.0,employment_access_index,23086.5,
51087200112,2018.0,employment_access_index,16689.25,
51087200116,2018.0,employment_access_index,23238.75,
51087200119,2018.0,employment_access_index,42641.5,
